entity_name,entity_type,region,risk_type,risk_level,sentiment,sentiment_score,violation_reason,impact_scope,summary,llm_confidence,record_id,source_type,url
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该银行因贷款管理问题受到监管处罚，影响范围涉及机构自身及客户权益。,0.92,COMM_000909,comment,"https://guba.eastmoney.com/news,600000,1721001363.html"
未知,其他,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,某金融机构因贷款管理问题受到监管处罚,0.92,COMM_000910,comment,"https://guba.eastmoney.com/news,600000,1721001190.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该银行因贷款管理问题受到监管处罚，投资者情绪低迷。,0.92,COMM_000911,comment,"https://guba.eastmoney.com/news,600000,1720996908.html"
浦发银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,浦发银行因贷款管理问题受到监管处罚，影响范围涉及机构自身及客户权益。,0.92,COMM_000912,comment,"https://guba.eastmoney.com/news,600000,1720998813.html"
上海某金融机构,其他,未知,合规风险,中,负面,-1.0,养老服务信托业务未严格遵循监管要求，存在潜在合规风险,机构自身、客户权益,上海试点养老服务信托业务因未严格遵守相关监管规定，引发合规风险，可能影响机构声誉及客户权益。,0.92,COMM_000913,comment,"https://guba.eastmoney.com/news,600000,1720930235.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该机构因贷款管理问题受到监管处罚,0.92,COMM_000914,comment,"https://guba.eastmoney.com/news,600000,1720939521.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该银行因贷款管理问题受到监管处罚，引发市场广泛关注。,0.92,COMM_000915,comment,"https://guba.eastmoney.com/news,600000,1720925716.html"
未知,其他,未知,合规风险,中,负面,-1.0,未明确提及违规原因，仅涉及低吸建议。,机构自身、客户权益,某机构因发布低吸建议被市场质疑其合规性。,0.75,COMM_000916,comment,"https://guba.eastmoney.com/news,600000,1720902069.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该银行因贷款管理问题在1至5月累计被罚没约8.7亿元，涉及2400余张监管罚单。,0.92,COMM_000917,comment,"https://guba.eastmoney.com/news,601939,1720726092.html"
上海浦东发展银行股份有限公司,银行,未知,合规风险,中,负面,-1.0,关联交易未按规定披露，存在违规操作,机构自身、客户权益,上海浦东发展银行因关联交易未按规定披露被监管处罚,0.92,COMM_000918,comment,"https://guba.eastmoney.com/news,600000,1720892792.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该银行因贷款管理问题受到监管处罚，影响范围涉及机构自身及客户权益。,0.92,COMM_000919,comment,"https://guba.eastmoney.com/news,600000,1720872478.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该银行因贷款管理问题受到监管处罚，影响范围涉及机构自身及客户权益。,0.92,COMM_000920,comment,"https://guba.eastmoney.com/news,600000,1720901888.html"
未知,其他,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,某机构因贷款管理问题受到监管处罚,0.85,COMM_000921,comment,"https://guba.eastmoney.com/news,600000,1720900648.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该银行因贷款管理问题受到监管处罚，引发市场关注。,0.92,COMM_000922,comment,"https://guba.eastmoney.com/news,600000,1720864408.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该银行因贷款管理问题受到监管处罚，导致市场情绪低迷。,0.92,COMM_000923,comment,"https://guba.eastmoney.com/news,600000,1720893008.html"
上海浦东发展银行股份有限公司,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该机构因贷款管理问题受到监管处罚，影响范围涉及机构自身及客户权益。,0.92,COMM_000924,comment,"https://guba.eastmoney.com/news,600000,1720892790.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该银行因贷款管理问题受到监管处罚，影响范围涉及机构自身及客户权益。,0.92,COMM_000925,comment,"https://guba.eastmoney.com/news,600000,1720883492.html"
浦发银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,浦发银行因贷款管理问题受到监管处罚，影响范围涉及机构自身及客户权益。,0.92,COMM_000926,comment,"https://guba.eastmoney.com/news,600000,1720562123.html"
浦发银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,某银行因贷款管理问题受到监管处罚，影响范围涉及机构自身及客户权益。,0.92,COMM_000927,comment,"https://guba.eastmoney.com/news,600000,1720764804.html"
某某公司,上市公司,未知,市场操纵风险,中,负面,-1.0,股价波动异常，疑似存在内幕交易或操纵行为,机构自身、投资者权益,该公司因股价异常波动被监管机构调查，涉嫌市场操纵行为。,0.92,COMM_000928,comment,"https://guba.eastmoney.com/news,600000,1720833379.html"
苟妆,其他,未知,舆情风险,中,负面,-1.0,对监管机构的言论不尊重，可能引发公众舆论压力,机构自身、客户权益,某个人因发表不当言论引发舆情风险，可能影响其声誉及业务发展,0.92,COMM_000929,comment,"https://guba.eastmoney.com/news,600000,1720822196.html"
未知,其他,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,某金融机构因贷款管理问题受到监管处罚,0.85,COMM_000930,comment,"https://guba.eastmoney.com/news,600000,1720808314.html"
某某公司,上市公司,未知,市场操纵风险,中,负面,-1.0,投资者情绪被人为操控，导致股价异常波动,机构自身、客户权益,某上市公司因涉嫌市场操纵行为受到监管关注，引发投资者担忧。,0.92,COMM_000931,comment,"https://guba.eastmoney.com/news,600000,1720813851.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该银行因贷款管理问题受到监管处罚，引发市场关注。,0.92,COMM_000932,comment,"https://guba.eastmoney.com/news,600000,1720813269.html"
岚货,其他,未知,舆情风险,中,负面,-1.0,投资者情绪波动引发的市场反应，涉及对机构经营状况的质疑,客户权益、市场信心,某机构因投资者情绪波动导致股价异常波动，引发市场广泛关注。,0.92,COMM_000933,comment,"https://guba.eastmoney.com/news,600000,1720809542.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该机构因贷款管理问题受到监管处罚,0.92,COMM_000934,comment,"https://guba.eastmoney.com/news,600000,1720787810.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该银行因贷款管理问题受到监管处罚,0.92,COMM_000935,comment,"https://guba.eastmoney.com/news,600000,1720758926.html"
某某证券公司,证券,未知,合规风险,中,负面,-1.0,未充分披露相关投资产品的税务信息，可能涉及信息披露违规,机构自身、客户权益,某证券公司因未充分披露投资产品税务信息而受到监管关注。,0.92,COMM_000936,comment,"https://guba.eastmoney.com/news,600000,1720356285.html"
未知,其他,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,某金融机构因贷款管理问题受到监管处罚,0.92,COMM_000937,comment,"https://guba.eastmoney.com/news,600000,1720784385.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该机构因贷款管理问题受到监管处罚,0.92,COMM_000938,comment,"https://guba.eastmoney.com/news,600000,1720532257.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该银行因贷款管理问题受到监管处罚,0.92,COMM_000939,comment,"https://guba.eastmoney.com/news,600000,1720776048.html"
民生银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,民生银行因贷款管理问题受到监管处罚,0.92,COMM_000940,comment,"https://guba.eastmoney.com/news,600000,1720741533.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该银行因贷款管理问题受到监管处罚,0.92,COMM_000941,comment,"https://guba.eastmoney.com/news,600000,1720732176.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该机构因贷款管理问题受到监管处罚,0.92,COMM_000942,comment,"https://guba.eastmoney.com/news,600000,1720618881.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该银行因贷款管理问题受到监管处罚，影响范围涉及机构自身及客户权益。,0.92,COMM_000943,comment,"https://guba.eastmoney.com/news,600000,1720722152.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该银行因贷款管理问题受到监管处罚,0.92,COMM_000944,comment,"https://guba.eastmoney.com/news,600000,1720721361.html"
未知,其他,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,某机构因贷款管理问题受到监管处罚,0.85,COMM_000945,comment,"https://guba.eastmoney.com/news,600000,1720670207.html"
岚货,其他,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,某金融机构因贷款管理问题受到监管处罚，引发市场广泛关注。,0.92,COMM_000946,comment,"https://guba.eastmoney.com/news,600000,1720642203.html"
未知,其他,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,某金融机构因贷款管理问题受到监管处罚,0.85,COMM_000947,comment,"https://guba.eastmoney.com/news,600000,1720597667.html"
某某公司,上市公司,未知,合规风险,中,负面,-1.0,股票价格波动与市场预期不符，可能涉及信息披露不充分或市场操纵行为,机构自身、客户权益,该公司因股价异常波动被市场质疑存在违规操作，投资者情绪受到负面影响,0.92,COMM_000948,comment,"https://guba.eastmoney.com/news,600000,1720532796.html"
未知,其他,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,某机构因贷款管理问题受到监管处罚，涉及违规操作。,0.92,COMM_000949,comment,"https://guba.eastmoney.com/news,600000,1720521577.html"
浦发银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,浦发银行因贷款管理问题受到监管处罚，导致股价跌破9元，市场情绪低迷。,0.92,COMM_000950,comment,"https://guba.eastmoney.com/news,600000,1720530588.html"
浦发银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,浦发银行因贷款管理问题受到监管处罚，投资者情绪低迷。,0.92,COMM_000951,comment,"https://guba.eastmoney.com/news,600000,1720496346.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该银行因贷款管理问题被监管处罚，累计罚没金额达8.7亿元。,0.92,COMM_000952,comment,"https://guba.eastmoney.com/news,601939,1720402161.html"
长飞光纤,上市公司,未知,信息披露风险,中,负面,-1.0,未披露重要信息，导致市场误解,机构自身、投资者权益,某上市公司因信息披露不充分被监管机构处罚,0.92,COMM_000953,comment,"https://guba.eastmoney.com/news,600000,1720389972.html"
苟妆,其他,未知,合规风险,中,负面,-1.0,因操作失误导致乌龙指事件，可能涉及内部管理问题,机构自身、客户权益,苟妆今日发生两次乌龙指事件，疑似与昨晚商k手抖有关，引发市场关注。,0.92,COMM_000954,comment,"https://guba.eastmoney.com/news,600000,1720415047.html"
中钨高新,上市公司,未知,市场操纵风险,低,负面,-1.0,股价异常波动，可能涉及市场操纵行为,机构自身、投资者权益,中钨高新股价近期大幅上涨，引发市场关注，可能存在市场操纵风险。,0.92,COMM_000955,comment,"https://guba.eastmoney.com/news,600000,1720413473.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该银行因贷款管理问题受到监管处罚,0.92,COMM_000956,comment,"https://guba.eastmoney.com/news,600000,1720383372.html"
未知,其他,未知,合规风险,中,负面,-1.0,未明确提及具体违规行为，仅涉及市场预期相关表述,机构自身、客户权益,某机构因市场预期相关表述被监管警示，存在潜在合规风险,0.75,COMM_000957,comment,"https://guba.eastmoney.com/news,600000,1720337502.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该银行因贷款管理问题受到监管处罚，影响范围涉及机构自身及客户权益。,0.92,COMM_000958,comment,"https://guba.eastmoney.com/news,600000,1720325056.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该机构因贷款管理问题受到监管处罚,0.92,COMM_000959,comment,"https://guba.eastmoney.com/news,600000,1720318289.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该银行因贷款管理问题受到监管处罚，引发市场关注。,0.92,COMM_000960,comment,"https://guba.eastmoney.com/news,600000,1720287895.html"
未知,其他,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,某机构因贷款管理问题受到监管处罚,0.92,COMM_000961,comment,"https://guba.eastmoney.com/news,600000,1720282654.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该银行因贷款管理问题受到监管处罚，影响范围涉及机构自身及客户权益。,0.92,COMM_000962,comment,"https://guba.eastmoney.com/news,600000,1720266804.html"
某某证券公司,证券,未知,合规风险,中,负面,-1.0,未对股票筛选机制进行合理评估，存在潜在违规操作,机构自身、客户权益,某证券公司因股票筛选机制不完善被监管处罚,0.92,COMM_000963,comment,"https://guba.eastmoney.com/news,600000,1720252690.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该银行因贷款管理问题受到监管处罚，影响范围涉及机构自身及客户权益。,0.92,COMM_000964,comment,"https://guba.eastmoney.com/news,600000,1720247551.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该机构因贷款管理问题受到监管处罚,0.92,COMM_000965,comment,"https://guba.eastmoney.com/news,600000,1720216452.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该银行因贷款管理问题受到监管处罚，引发市场广泛关注。,0.92,COMM_000966,comment,"https://guba.eastmoney.com/news,600000,1720240213.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该银行因贷款管理问题受到监管处罚,0.92,COMM_000967,comment,"https://guba.eastmoney.com/news,600000,1720118103.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该机构因贷款管理问题受到监管处罚,0.92,COMM_000968,comment,"https://guba.eastmoney.com/news,600000,1720214814.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该机构因贷款管理问题受到监管处罚,0.92,COMM_000969,comment,"https://guba.eastmoney.com/news,600000,1720214498.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该银行因贷款管理问题受到监管处罚，导致股价下跌。,0.92,COMM_000970,comment,"https://guba.eastmoney.com/news,600000,1720206721.html"
某某公司,上市公司,未知,合规风险,中,负面,-1.0,清仓出货行为引发市场质疑，可能涉及信息披露不充分或违规操作,机构自身、客户权益,某上市公司因清仓出货行为被市场广泛质疑，可能涉及信息披露不充分及违规操作，影响投资者信心。,0.92,COMM_000971,comment,"https://guba.eastmoney.com/news,600000,1720203703.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该银行因贷款管理问题受到监管处罚，导致股价下跌。,0.92,COMM_000972,comment,"https://guba.eastmoney.com/news,600000,1720203402.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该机构因贷款管理问题受到监管处罚,0.92,COMM_000973,comment,"https://guba.eastmoney.com/news,600000,1720199311.html"
某上市公司,上市公司,未知,信息披露风险,中,负面,-1.0,未及时披露分红登记日公告，引发投资者不满,机构自身、客户权益,该上市公司因未按时公布分红登记日公告而受到市场质疑，导致投资者情绪低落。,0.92,COMM_000974,comment,"https://guba.eastmoney.com/news,600000,1720121943.html"
浦发银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,浦发银行因贷款管理问题受到监管处罚，导致股价每周四下跌。,0.92,COMM_000975,comment,"https://guba.eastmoney.com/news,600000,1720124751.html"
浦发银行,银行,未知,合规风险,中,负面,-1.0,融资业务管理不规范，存在违规操作,机构自身、客户权益,浦发银行因融资业务管理问题被监管处罚，融资净偿还692.89万元，融资余额38.05亿元。,0.92,COMM_000976,comment,"https://guba.eastmoney.com/news,600000,1720122525.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该银行因贷款管理问题受到监管处罚，影响范围涉及机构自身及客户权益。,0.92,COMM_000977,comment,"https://guba.eastmoney.com/news,600000,1720112764.html"
中债资信,其他,未知,合规风险,中,负面,-1.0,未明确提及具体违规行为，但涉及信用债相关业务的合规性问题,机构自身、市场参与者,中债资信与浦发银行联合发布天津信用债优选指数，可能引发市场对信用债投资风险的关注。,0.92,COMM_000978,comment,"https://guba.eastmoney.com/news,600000,1720058034.html"
中国商飞,上市公司,广东,合规风险,低,正面,0.85,未提及违规行为，事件为正常会议举办,机构自身,2026年中国商飞客户大会在广州召开，未发现违规或风险事件。,0.92,COMM_000979,comment,"https://guba.eastmoney.com/news,hk03328,1720087802.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该银行因贷款管理问题受到监管处罚，半年内未见显著业绩提升。,0.92,COMM_000980,comment,"https://guba.eastmoney.com/news,600000,1720088880.html"
浦发银行,银行,未知,市场操纵风险,中,负面,-1.0,股价走势与核心指标（如CP0）存在显著关联，可能涉及市场操纵行为,机构自身、客户权益,浦发银行因股价与CP0指标的异常联动被质疑可能存在市场操纵行为，引发投资者担忧。,0.92,COMM_000981,comment,"https://guba.eastmoney.com/news,600000,1720088551.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该银行因贷款管理问题受到监管处罚，影响范围涉及机构自身及客户权益。,0.92,COMM_000982,comment,"https://guba.eastmoney.com/news,600000,1720087713.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该银行因贷款管理问题受到监管处罚，影响范围涉及机构自身及客户权益。,0.92,COMM_000983,comment,"https://guba.eastmoney.com/news,600000,1720076280.html"
某某公司,上市公司,未知,合规风险,中,负面,-1.0,公司股价表现不佳，可能涉及信息披露不充分或市场操纵行为,机构自身、客户权益,某上市公司因股价表现问题被市场质疑，可能涉及违规操作或信息披露不足,0.92,COMM_000984,comment,"https://guba.eastmoney.com/news,600000,1720064722.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该银行因贷款管理问题受到监管处罚，导致年跌幅26个点。,0.92,COMM_000985,comment,"https://guba.eastmoney.com/news,600000,1720025302.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该银行因贷款管理问题受到监管处罚,0.92,COMM_000986,comment,"https://guba.eastmoney.com/news,600000,1719939048.html"
浦发银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,浦发银行因贷款管理问题受到监管处罚，市场情绪持续低迷。,0.92,COMM_000987,comment,"https://guba.eastmoney.com/news,600000,1720015880.html"
浦发银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,浦发银行因贷款管理问题受到监管处罚，股价表现不佳。,0.92,COMM_000988,comment,"https://guba.eastmoney.com/news,600000,1720011511.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该银行因贷款管理问题受到监管处罚，影响范围涉及机构自身及客户权益。,0.92,COMM_000989,comment,"https://guba.eastmoney.com/news,600000,1719989096.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该机构因贷款管理问题受到监管处罚,0.92,COMM_000990,comment,"https://guba.eastmoney.com/news,600000,1719986422.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该银行因贷款管理问题受到监管处罚,0.92,COMM_000991,comment,"https://guba.eastmoney.com/news,600000,1719967757.html"
浦发银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,浦发银行因贷款管理问题受到监管处罚，引发市场关注。,0.92,COMM_000992,comment,"https://guba.eastmoney.com/news,600000,1719460064.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该银行因贷款管理问题受到监管处罚，可能影响其经营及客户权益。,0.92,COMM_000993,comment,"https://guba.eastmoney.com/news,600000,1719928210.html"
未知,其他,未知,市场操纵风险,中,负面,-1.0,市场情绪波动导致的短期趋势判断失误，可能引发市场操纵行为,机构自身、客户权益,某机构因对市场趋势判断失误，可能导致市场操纵风险，需加强风险监控。,0.92,COMM_000994,comment,"https://guba.eastmoney.com/news,600000,1719948224.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该机构因贷款管理问题受到监管处罚,0.92,COMM_000995,comment,"https://guba.eastmoney.com/news,600000,1719944912.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该银行因贷款管理问题受到监管处罚，影响范围涉及机构自身及客户权益。,0.92,COMM_000996,comment,"https://guba.eastmoney.com/news,600000,1719935846.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该银行因贷款管理问题受到监管处罚，影响范围涉及机构自身及客户权益。,0.92,COMM_000997,comment,"https://guba.eastmoney.com/news,600000,1719923869.html"
某某科技公司,上市公司,未知,市场操纵风险,中,负面,-1.0,股价异常波动，疑似存在内幕交易或市场操纵行为,机构自身、投资者权益,某科技公司因股价异常波动被监管调查，涉嫌市场操纵行为。,0.92,COMM_000998,comment,"https://guba.eastmoney.com/news,600000,1719919090.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该银行因贷款管理问题受到监管处罚，影响范围涉及机构自身及客户权益。,0.92,COMM_000999,comment,"https://guba.eastmoney.com/news,600000,1719907315.html"
某某公司,上市公司,未知,合规风险,中,负面,-1.0,未披露重大事项，违反信息披露规定,机构自身、投资者权益,该公司因未及时披露重要信息被监管机构处罚,0.92,COMM_001000,comment,"https://guba.eastmoney.com/news,600000,1719787252.html"
小浦,上市公司,未知,合规风险,中,负面,-1.0,未明确提及具体违规行为，但涉及市场情绪波动和潜在的投机行为,机构自身、客户权益,某上市公司因市场情绪波动及潜在投机行为引发投资者关注，可能面临监管审查。,0.92,COMM_001001,comment,"https://guba.eastmoney.com/news,600000,1719854354.html"
"中石油, 中国工行","上市公司, 银行",未知,合规风险,中,负面,-1.0,相关业务存在违规操作，可能涉及信息披露不充分或市场操纵行为,机构自身、客户权益,中石油和中国工行因相关业务违规被监管关注，股价出现异常波动。,0.92,COMM_001002,comment,"https://guba.eastmoney.com/news,600000,1718651748.html"
某某公司,上市公司,未知,合规风险,中,负面,-1.0,涉及垃圾板块的亏损，可能与财务信息披露不充分或市场操纵有关,机构自身、客户权益,某上市公司因垃圾板块亏损问题受到市场关注，存在潜在的合规风险。,0.92,COMM_001003,comment,"https://guba.eastmoney.com/news,600000,1719864541.html"
浦发银行,银行,未知,合规风险,中,负面,-1.0,市盈率异常偏低，可能引发市场对财务稳健性的质疑,机构自身、客户权益,某金融机构因市盈率异常偏低被市场关注，可能涉及财务稳健性风险,0.92,COMM_001004,comment,"https://guba.eastmoney.com/news,600000,1719862613.html"
未知,其他,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,某机构因贷款管理问题受到监管处罚,0.85,COMM_001005,comment,"https://guba.eastmoney.com/news,600000,1719837539.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该银行因贷款管理问题受到监管处罚，影响范围涉及机构自身及客户权益。,0.92,COMM_001006,comment,"https://guba.eastmoney.com/news,600000,1719761590.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该银行因贷款管理问题受到监管处罚,0.92,COMM_001007,comment,"https://guba.eastmoney.com/news,600000,1719678970.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该机构因贷款管理问题受到监管处罚,0.85,COMM_001008,comment,"https://guba.eastmoney.com/news,600000,1719747874.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该银行因贷款管理问题受到监管处罚，影响范围涉及机构自身及客户权益。,0.92,COMM_001009,comment,"https://guba.eastmoney.com/news,600000,1719744950.html"
浦发银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,浦发银行因贷款管理问题受到监管处罚,0.92,COMM_001010,comment,"https://guba.eastmoney.com/news,600000,1719730329.html"
未知,其他,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,某机构因贷款管理问题受到监管处罚,0.85,COMM_001011,comment,"https://guba.eastmoney.com/news,600000,1719669126.html"
苟妆,其他,未知,舆情风险,低,负面,-1.0,言论引发公众不满，可能涉及不当言论或情绪化表达,机构自身、客户权益,某个人因发表不当言论引发舆情，可能对机构形象及客户权益造成影响。,0.92,COMM_001012,comment,"https://guba.eastmoney.com/news,600000,1719672982.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该银行因贷款管理问题受到监管处罚，影响范围涉及机构自身及客户权益。,0.92,COMM_001013,comment,"https://guba.eastmoney.com/news,600000,1719669876.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该银行因贷款管理问题受到监管处罚，影响范围涉及机构自身及客户权益。,0.92,COMM_001014,comment,"https://guba.eastmoney.com/news,600000,1719655074.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该银行因贷款管理问题受到监管处罚，影响范围涉及机构自身及客户权益。,0.92,COMM_001015,comment,"https://guba.eastmoney.com/news,600000,1719663527.html"
